Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-01-26 03:00,"55,6","28,1","0,58"
2024-01-26 04:00,55,"25,4","0,61"
2024-01-26 05:00,"62,3","40,7","0,66"
2024-01-26 06:00,"63,3","42,4","1,13"
2024-01-26 07:00,"71,4",35,"2,31"
2024-01-26 08:00,"75,6","46,3","2,4"
2024-01-26 09:00,"103,1","61,5","1,25"
2024-01-26 10:00,"100,1",63,"0,6"
2024-01-26 11:00,"82,1",52,"0,47"
2024-01-26 12:00,"79,5","52,7","0,3"
2024-01-26 13:00,"61,9",47,"0,28"
2024-01-26 14:00,"55,1","41,7","0,37"
2024-01-26 15:00,"54,5",31,"0,39"
2024-01-26 16:00,"56,2",36,"0,47"
2024-01-26 17:00,"65,8","36,9","0,51"
2024-01-26 18:00,"55,8","31,1","0,63"
2024-01-26 19:00,"65,6","27,3","0,79"
2024-01-26 20:00,"66,5",31,"0,84"
2024-01-26 21:00,"52,3","22,9","0,76"
2024-01-26 22:00,"49,4","21,3","0,63"
2024-01-26 23:00,"49,4","22,3","0,49"
2024-01-26 24:00,"40,8","19,1","0,51"
2024-01-27 01:00,"28,9","25,5","0,5"
2024-01-27 02:00,"41,5","19,8","0,47"
2024-01-27 03:00,"42,4","18,9","0,67"
2024-01-27 04:00,"39,2","13,7","0,63"
2024-01-27 05:00,"42,5","27,3","0,68"
2024-01-27 06:00,"54,2","28,5","0,87"
2024-01-27 07:00,"51,9","30,7","1,15"
2024-01-27 08:00,65,"33,5","1,09"
2024-01-27 09:00,"54,1","34,8","0,84"
2024-01-27 10:00,"65,8","40,9","0,52"
2024-01-27 11:00,"60,2","39,2","0,56"
2024-01-27 12:00,"57,1","44,3","0,63"
2024-01-27 13:00,"65,9","41,4","0,54"
2024-01-27 14:00,"64,7","47,6","0,46"
2024-01-27 15:00,"64,4","35,7","0,41"
2024-01-27 16:00,"60,4","38,6","0,42"
2024-01-27 17:00,"58,8",36,"0,41"
2024-01-27 18:00,"47,8","27,9","0,46"
2024-01-27 19:00,"52,4","22,7","0,61"
2024-01-27 20:00,"44,9","23,8","0,67"
2024-01-27 21:00,"44,9","26,1","0,83"
2024-01-27 22:00,52,"32,3","1,05"
2024-01-27 23:00,57,"41,6","0,9"
2024-01-27 24:00,"58,5",39,"0,84"
2024-01-28 01:00,"61,5","38,4","0,79"
2024-01-28 02:00,"54,9","40,9","0,61"
2024-01-28 03:00,"48,9","32,6","0,55"
2024-01-28 04:00,"49,5","23,9","0,45"
2024-01-28 05:00,"49,6",26,"0,41"
2024-01-28 06:00,"51,9","37,1","0,37"
2024-01-28 07:00,50,"30,8","0,44"
2024-01-28 08:00,"45,2","33,2","0,56"
2024-01-28 09:00,"41,9","29,9","0,52"
2024-01-28 10:00,"43,6","30,6","0,42"
2024-01-28 11:00,"41,7","33,2","0,51"
2024-01-28 12:00,"37,3","37,3","0,35"
2024-01-28 13:00,"48,9","39,2","0,32"
2024-01-28 14:00,"42,4","32,6","0,32"
2024-01-28 15:00,"50,3","31,9","0,33"
2024-01-28 16:00,"45,9","25,4","0,33"
2024-01-28 17:00,"59,4","30,2","0,34"
2024-01-28 18:00,"41,4",35,"0,37"
2024-01-28 19:00,"41,3",29,"0,39"
2024-01-28 20:00,"47,1","20,6","0,52"
2024-01-28 21:00,"44,3","32,3","0,69"
2024-01-28 22:00,"51,4","37,5","0,68"
2024-01-28 23:00,"47,3","28,3","0,42"
2024-01-28 24:00,"45,5","20,9","0,3"
2024-01-29 01:00,"37,5","26,7","0,23"
2024-01-29 02:00,"30,2","23,1","0,19"
2024-01-29 03:00,"31,6",24,"0,16"
2024-01-29 04:00,27,"18,4","0,16"
2024-01-29 05:00,"24,6","13,6","0,22"
2024-01-29 06:00,"24,2","17,6","0,47"
2024-01-29 07:00,"30,6","14,9","0,89"
2024-01-29 08:00,32,"26,1","0,74"
2024-01-29 09:00,"39,2","20,5","0,64"
2024-01-29 10:00,38,"24,9","0,65"
2024-01-29 11:00,"31,6","18,4","0,31"
2024-01-29 12:00,"26,5","26,4","0,2"
2024-01-29 13:00,"26,9","26,9","0,34"
2024-01-29 14:00,"38,4","25,6","0,36"
2024-01-29 15:00,57,"30,6","0,37"
2024-01-29 16:00,"58,5","22,7","0,38"
2024-01-29 17:00,"68,1","24,9","0,39"
2024-01-29 18:00,65,"27,9","0,52"
2024-01-29 19:00,"66,6","28,7","0,74"
2024-01-29 20:00,"57,1","20,8","0,87"
2024-01-29 21:00,51,"16,4","0,54"
2024-01-29 22:00,41,"20,5","0,63"
2024-01-29 23:00,"41,7",15,"0,64"
2024-01-29 24:00,"45,8","23,4","0,32"
2024-01-30 01:00,"33,2","22,8","0,3"
2024-01-30 02:00,"38,4","24,7","0,25"
2024-01-30 03:00,"32,9","31,1","0,27"
2024-01-30 04:00,"34,8","23,1","0,33"
2024-01-30 05:00,"29,9","17,4","0,43"
2024-01-30 06:00,"34,4","15,3","0,91"
2024-01-30 07:00,"44,6","22,6","2,61"
2024-01-30 08:00,"55,5",29,"2,23"
2024-01-30 09:00,"69,5","36,8","2,09"
2024-01-30 10:00,"77,5",47,"1,18"
2024-01-30 11:00,"67,4",36,"0,27"
2024-01-30 12:00,"49,6","45,6","0,26"
2024-01-30 13:00,"45,7",35,"0,26"
2024-01-30 14:00,"45,5","25,5","0,36"
2024-01-30 15:00,"44,3","19,2","0,46"
2024-01-30 16:00,"56,8","31,1","0,47"
2024-01-30 17:00,"60,5","27,4","0,51"
2024-01-30 18:00,"57,1","27,9","0,67"
2024-01-30 19:00,"55,7","24,6","0,71"
2024-01-30 20:00,40,"17,8","0,71"
2024-01-30 21:00,"35,9","15,4","0,64"
2024-01-30 22:00,"39,3","18,3","0,7"
2024-01-30 23:00,"48,8","23,7","0,56"
2024-01-30 24:00,"38,4","18,8","0,42"
2024-01-31 01:00,"37,9","25,2","0,38"
2024-01-31 02:00,"35,4",20,"0,36"
2024-01-31 03:00,"28,7","20,3","0,39"
2024-01-31 04:00,"31,4","20,8","0,42"
2024-01-31 05:00,"34,2","25,6","0,48"
2024-01-31 06:00,"42,9","22,2","1,05"
2024-01-31 07:00,"48,2","29,6","1,71"
2024-01-31 08:00,"43,8","31,7","2,13"
2024-01-31 09:00,70,"42,8","2,64"
2024-01-31 10:00,"106,7","55,3","1,76"
2024-01-31 11:00,"115,2","63,8","0,41"
2024-01-31 12:00,"96,6",58,"0,33"
2024-01-31 13:00,"68,1","49,7","0,33"
2024-01-31 14:00,"57,1","35,4","0,35"
2024-01-31 15:00,"50,6","32,5","0,47"
2024-01-31 16:00,"51,3","31,3","0,49"
2024-01-31 17:00,"60,7","39,8","0,48"
2024-01-31 18:00,"64,2",29,"0,55"
2024-01-31 19:00,"53,4","27,2","0,81"
2024-01-31 20:00,"53,6","28,6","0,74"
2024-01-31 21:00,"40,7","30,2","0,55"
2024-01-31 22:00,"36,2","25,8","0,44"
2024-01-31 23:00,"34,6","19,5","0,39"
2024-01-31 24:00,"28,1","19,1","0,38"
