Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-02-19 18:00,"51,9","31,9",
2024-02-19 19:00,"50,5","19,4",
2024-02-19 20:00,"49,5","27,3",
2024-02-19 21:00,57,"22,7",
2024-02-19 22:00,71,"38,4",
2024-02-19 23:00,"55,9","35,5",
2024-02-19 24:00,"72,5","27,7",
2024-02-20 01:00,"55,1","35,6",
2024-02-20 02:00,"66,4","30,9",
2024-02-20 03:00,51,"32,2",
2024-02-20 04:00,52,"29,3",
2024-02-20 05:00,"30,7","22,4",
2024-02-20 06:00,"42,2","25,5",
2024-02-20 07:00,"66,8","28,9",
2024-02-20 08:00,"91,7","44,6",
2024-02-20 09:00,"79,5","46,6",
2024-02-20 10:00,"79,9","26,7",
2024-02-20 11:00,"52,5",17,
2024-02-20 12:00,28,"8,5",
2024-02-20 13:00,17,"5,1",
2024-02-20 14:00,"54,5","6,2",
2024-02-20 15:00,"68,5","33,5",
2024-02-20 16:00,"56,6","22,4",
2024-02-20 17:00,62,28,
2024-02-20 18:00,"67,4","15,5",
2024-02-20 19:00,"41,2","14,9",
2024-02-20 20:00,"50,3","10,6",
2024-02-20 21:00,"40,5","20,8",
2024-02-20 22:00,"59,9","26,3",
2024-02-20 23:00,"46,2","38,2",
2024-02-20 24:00,"57,7","34,5",
